CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
799,Germany,Female,29,7,102779.06836318113,2,0,1,71861.67521229849,0
811,France,Female,46,4,0.0,2,1,1,23518.91304270293,0
658,France,Male,44,4,73057.81520486547,2,1,1,18617.035426246766,0
453,Germany,Female,23,3,0.0,2,0,0,55056.93267556239,1
453,Spain,Male,38,0,0.0,1,0,1,136780.30369865685,0
784,Spain,Female,24,8,90007.91398876972,1,0,0,146462.08465330492,0
388,France,Female,60,1,26711.213150647673,2,1,1,34401.779058251755,0
784,France,Male,58,0,12198.068861690126,1,0,1,36431.32060318353,0
547,Spain,Male,33,5,80176.41681056158,1,1,0,122713.11878134887,0
483,Germany,Female,22,4,0.0,1,0,0,191880.60574673614,1
416,Germany,Male,32,0,158508.64420956958,1,1,0,115053.101928574,1
740,Spain,Female,38,6,73521.89882110636,2,0,0,145231.00418333005,1
528,Spain,Female,21,6,136558.6724004224,1,1,0,119329.03280002084,1
805,Germany,Male,22,2,75812.0075870871,2,0,0,29918.798412064807,1
391,France,Female,24,7,161228.29919732345,1,0,1,189828.16203094306,0
797,France,Male,52,5,178798.3743577584,2,0,0,23677.137763695668,1
849,Germany,Male,53,3,169127.6883599206,2,0,0,154375.32714257005,1
364,France,Female,32,9,0.0,2,0,1,196076.9233691024,0
460,France,Male,45,9,25950.806065265897,1,0,1,70609.46929274169,0
506,France,Female,19,9,0.0,1,1,1,42609.74645785797,0
638,France,Female,22,2,90646.63899396571,1,1,0,117573.12747360127,1
849,Germany,Male,24,0,192448.2620628062,1,1,0,161062.64719083832,1
827,Germany,Male,39,1,0.0,1,0,1,190400.25942112014,0
580,France,Female,66,1,0.0,2,1,0,141798.10829254222,1
760,France,Male,48,4,158580.68039039403,3,0,1,73815.89189523432,0
769,Spain,Female,49,3,117958.46876996435,1,1,0,103925.76998980949,1
506,France,Female,25,1,123712.07574472476,1,0,1,154628.1113180017,0
387,Spain,Female,58,8,0.0,2,1,0,159707.1604968709,1
790,Spain,Female,59,6,0.0,2,1,0,24143.07730423421,1
446,France,Female,28,7,147063.31703071677,1,1,0,126610.53553246663,0
834,Germany,Male,18,7,0.0,4,0,1,193800.30990047532,1
760,Spain,Female,64,1,88280.03483176972,2,0,0,159198.77315844153,1
788,France,Female,57,4,0.0,2,0,1,11391.329311345382,1
638,Germany,Female,36,2,68384.19319378369,2,1,0,52738.89832068396,1
603,France,Female,61,9,0.0,1,0,1,94551.66749017224,1
545,France,Female,55,8,49689.047990626466,1,0,0,144191.19894989196,1
435,Spain,Female,59,8,154378.4935399426,1,0,0,115496.87540821229,1
671,Spain,Male,54,5,103463.23967726808,2,1,1,24692.29305903159,0
359,Spain,Male,24,3,0.0,1,0,1,150271.03074878568,0
354,France,Female,56,7,0.0,1,0,1,169355.59955714134,0
472,France,Female,42,4,0.0,1,1,1,49093.98689687174,0
679,Germany,Female,39,2,48504.60428148,1,1,0,22810.490291059534,1
702,France,Male,44,7,82844.98242932571,1,1,0,160281.92887251085,1
467,Germany,Female,58,5,88415.98301821,2,1,0,131684.80733427592,1
643,Germany,Female,64,4,0.0,1,0,1,162665.7649203642,1
746,Germany,Female,55,0,53212.91393180502,2,0,1,117653.38442795866,1
508,Germany,Female,65,2,171520.9426959717,2,0,1,91422.19972859122,1
652,France,Female,56,6,0.0,1,1,1,192984.7654520163,0
577,France,Female,32,2,126305.54700256964,1,1,0,158192.35351105794,1
714,France,Male,19,0,0.0,2,0,0,88264.08678731574,0
565,Germany,Female,25,7,125327.08814005941,1,0,1,182428.4364108257,1
785,Germany,Female,61,6,116270.42170042347,2,0,1,198764.85677193277,1
533,Spain,Female,60,4,166298.89217030985,2,1,0,68564.93770472426,1
364,Spain,Female,23,9,164397.38461196594,2,1,0,179570.5898906594,0
506,Spain,Female,37,4,0.0,2,0,1,18625.52006401011,0
485,France,Female,44,5,130810.74914481812,1,1,1,50726.310489443415,0
610,France,Female,62,6,0.0,2,0,1,40573.331803982335,0
506,France,Female,40,2,0.0,1,1,0,77752.7802489893,0
396,Germany,Female,65,3,101184.11704903976,1,1,1,116898.28983094769,1
673,France,Male,57,0,181038.76448514406,1,0,0,146796.1711835391,1
681,Spain,Male,34,6,0.0,2,1,0,181532.72146175712,0
522,Germany,Male,30,9,0.0,2,0,1,40124.05030265685,0
479,Spain,Female,21,1,39957.92929510525,1,1,1,119873.86783394322,0
760,Spain,Male,37,6,0.0,2,1,1,115391.7322571163,0
444,France,Male,59,5,86150.2795470538,1,1,1,97110.03441082183,1
464,France,Male,42,3,0.0,1,0,0,141970.70299163583,1
592,Germany,Male,39,1,0.0,2,1,1,107538.61126549856,0
769,France,Female,69,6,112446.29139285283,1,0,0,114536.3656122828,1
641,France,Male,65,6,183156.78548428183,1,1,0,181632.88969102828,1
631,Germany,Male,34,4,179567.37903395563,1,0,0,173451.7200230344,1
648,France,Female,57,8,171944.05085206687,1,0,0,119693.46016473032,1
632,Germany,Male,28,2,0.0,1,0,0,39679.834749413625,1
418,Germany,Female,42,8,188809.131224461,1,0,0,192153.28289939382,1
497,France,Male,22,4,163007.09664528066,1,0,1,128312.98707193018,0
360,France,Male,38,1,171716.85065577162,1,0,1,163420.17869428804,0
603,France,Male,43,8,187147.22092174756,2,0,1,20454.137313769894,0
679,Germany,Female,33,0,0.0,2,1,0,180396.82185254997,1
709,France,Male,57,0,0.0,1,0,1,141764.15115793454,1
387,Spain,Male,38,6,34260.665237661706,2,0,0,140230.72905317709,0
483,France,Female,65,2,0.0,1,0,0,30921.34695056797,1
549,France,Male,49,7,117010.65176105704,1,1,1,145444.02412958402,1
372,France,Male,21,6,0.0,2,0,1,24561.07714291352,0
652,France,Male,55,6,0.0,2,0,1,20606.93212726323,0
695,France,Male,25,0,0.0,1,1,1,71816.10698534189,0
651,Germany,Male,26,0,0.0,1,0,1,14402.230582457225,1
712,Germany,Female,62,1,77319.01099833442,1,0,0,40328.79292927081,1
745,France,Female,34,1,46830.858452110566,2,1,0,147964.08110022865,0
567,France,Female,58,4,146525.64964013972,2,0,0,168635.8393461902,1
490,Germany,Male,30,8,0.0,1,0,0,44109.07003626699,1
453,Germany,Male,26,6,135709.20860007885,1,0,1,166426.53288572707,1
795,France,Male,23,1,0.0,1,0,1,101300.71816947554,0
559,Spain,Male,44,4,11253.158949720802,2,1,0,191999.98267019747,0
822,France,Male,59,4,0.0,1,0,0,36468.701229993865,1
830,Spain,Female,54,7,165249.2508332803,1,1,1,20177.30863490105,0
460,France,Female,56,8,134282.86941422336,1,0,1,170565.1820962286,1
453,France,Female,60,7,53278.65308327855,1,1,0,78777.25361440322,1
665,Spain,Male,41,1,0.0,1,0,1,96862.33651881502,0
520,France,Female,26,3,193231.57760088463,2,1,1,107240.861104305,0
809,Spain,Female,59,1,0.0,1,1,1,166781.67831735848,1
841,France,Female,28,5,49347.92501150327,2,0,0,24440.07234389385,0
705,Germany,Female,52,3,74320.11188400842,2,0,1,114713.6107469494,1
845,Spain,Male,46,6,22000.073936757508,1,1,1,91807.96544507876,0
673,France,Male,25,1,175952.20788650637,2,0,1,74653.25834851598,0
482,Spain,Female,34,8,0.0,1,0,1,76144.93192212399,0
725,Germany,Female,24,4,0.0,1,0,0,186764.74337129982,1
642,Germany,Female,29,0,0.0,3,0,0,60941.37923763208,1
677,Germany,Female,65,2,137043.62871267967,2,1,1,96377.64137074508,1
476,Spain,Female,32,3,81697.30356507513,1,0,1,103632.44607040325,0
455,France,Female,46,2,130088.0487903105,1,0,0,146774.11848384544,1
846,France,Female,62,5,168900.83246627144,1,1,0,108607.44618134268,1
441,Spain,Female,67,5,163882.40794479573,1,0,1,128034.22041464267,0
636,Spain,Female,67,9,25400.930019168158,1,1,1,85777.86257248626,0
727,France,Male,41,6,97894.18250319223,1,0,1,146537.16098467293,0
742,Germany,Female,54,8,85491.0781518775,2,0,0,98511.8421377958,1
400,Germany,Male,31,9,152881.66169817428,2,1,0,52315.49166815768,1
378,France,Male,28,8,0.0,1,1,0,165216.7415101981,1
811,France,Female,52,6,0.0,2,1,0,155435.91246352033,1
645,Germany,Female,34,0,0.0,1,1,0,129223.12768358424,1
646,France,Male,44,2,99979.91886382077,1,0,0,109169.97051936123,0
563,Spain,Male,61,4,58758.56527306525,2,0,1,49614.26026912424,0
616,Spain,Female,20,9,0.0,2,0,0,174987.2758089615,0
756,France,Male,19,5,31479.09114907982,1,0,1,28466.54474864567,0
606,France,Female,21,5,0.0,1,1,0,82804.9160390421,1
651,France,Female,35,4,37343.09620312748,3,0,1,171986.57710309827,0
450,France,Male,37,5,41092.218164495396,2,0,0,123157.68974090648,0
754,Germany,Female,38,8,112228.01800903748,1,0,1,93337.77689940942,0
695,France,Male,31,0,0.0,1,0,1,160358.55266618097,0
459,Germany,Female,25,0,95236.11547117184,2,1,1,198007.66821935962,1
769,France,Female,19,8,0.0,1,1,0,45874.54497706546,0
531,France,Male,43,7,35116.27077084579,1,1,0,19639.27035925143,0
820,France,Male,36,8,103508.87413350804,1,1,0,97967.72742733169,0
662,France,Female,59,6,117441.78664776428,1,0,0,64605.261089060514,1
350,France,Female,45,9,67752.66062366006,1,1,1,136682.79208857106,0
668,France,Male,46,5,51883.58999478509,2,0,0,103909.08815614974,1
787,Spain,Female,22,8,25312.618101011176,1,1,0,104810.56095832442,0
404,Spain,Male,60,1,0.0,2,0,1,77446.58550656318,0
720,France,Male,45,3,30089.92185887418,1,0,0,50027.8793358333,1
773,France,Male,58,1,150995.08833394872,1,0,0,50556.318526161325,1
748,France,Female,65,5,0.0,2,1,1,83524.3456170856,1
498,France,Male,43,0,15209.593926361422,3,0,0,139548.79836522802,0
780,France,Female,22,6,106551.40165232547,2,0,1,74058.34207983306,0
806,France,Male,32,6,111852.7807088388,1,0,1,71943.25264165734,0
658,France,Female,63,6,91450.86812635476,1,0,1,90750.11060339266,0
486,France,Female,26,3,31029.734286742325,2,1,1,198263.67644783694,0
551,France,Male,49,7,0.0,2,1,0,27334.771723405458,1
785,France,Male,69,4,140925.50176495762,2,0,0,65983.97186710764,1
662,Germany,Male,43,1,84998.53627160176,3,1,0,65480.39955899399,1
466,France,Female,54,4,82354.91778213292,1,1,1,195155.14787743823,0
503,France,Female,32,9,0.0,2,0,1,87363.82000350286,0
774,Germany,Female,58,8,153174.3759466724,1,0,1,117724.66755577047,1
640,Spain,Male,21,9,0.0,2,1,1,47644.88254344817,0
412,Spain,Male,53,0,0.0,2,1,0,12414.584540679647,1
593,Germany,Male,37,1,81832.05710301356,2,1,1,74461.18888469103,1
374,France,Male,44,9,0.0,2,1,0,131416.2817715319,0
439,Germany,Male,38,7,95951.17431468298,2,1,0,141392.69072788183,1
424,Spain,Female,39,4,71736.22486710967,2,1,1,153236.4081416041,0
643,France,Male,24,8,0.0,2,0,0,173526.09238689786,0
735,Germany,Female,64,5,48564.75175997108,1,1,0,31968.378046456415,1
740,Spain,Male,48,7,0.0,4,0,0,25730.59632206482,1
559,France,Male,34,0,137209.32317709265,1,0,1,159660.22662298253,0
824,France,Male,67,8,0.0,1,1,0,92792.75441618447,1
767,France,Male,24,8,0.0,1,1,1,189952.17806761648,0
696,France,Male,36,2,83037.86146202723,1,0,0,189262.09422586704,1
366,France,Female,45,0,155882.03293617908,2,1,0,36913.90008737154,0
477,Germany,Male,27,7,180695.98633345994,1,1,0,141332.7057571348,1
776,Germany,Female,44,7,0.0,2,0,0,22750.389392151537,1
792,France,Female,30,8,0.0,1,1,1,86647.90464041824,0
713,Spain,Female,19,5,177374.42493085036,1,0,1,169924.9083234436,0
600,France,Female,39,8,41433.97840566268,2,0,0,97582.30927906655,0
528,France,Male,37,9,34001.84594627093,2,1,0,16386.552324083932,0
531,Spain,Male,60,8,68458.92749060599,2,0,0,55662.44230071755,1
501,Spain,Male,22,3,0.0,1,0,1,26410.384196704726,0
374,Germany,Male,23,4,0.0,2,0,0,87564.70544953112,1
804,Spain,Male,52,5,83944.84317149445,1,1,0,142372.81931180437,1
529,Germany,Female,18,5,0.0,4,1,1,135467.9071557657,0
547,Spain,Male,52,9,0.0,2,1,0,146598.59900811716,1
693,France,Male,20,1,0.0,2,1,1,82925.04156210559,0
510,Germany,Female,53,3,164701.9749580997,2,0,1,60403.12379114806,1
526,Spain,Male,24,8,0.0,2,0,0,20817.140301174593,0
634,Germany,Male,46,6,26353.504479458643,2,1,0,188899.31846155899,1
412,France,Female,32,8,115081.832761965,2,0,0,32473.251805365,0
840,Germany,Male,28,5,0.0,1,0,0,43866.39061745775,1
499,Germany,Female,35,6,13244.311374618885,1,1,1,14750.152202209685,1
503,France,Female,61,8,157930.85965175566,1,1,0,70261.96251463622,1
505,Spain,Male,21,3,0.0,2,1,1,165580.92432170254,0
719,France,Female,41,8,0.0,2,0,0,73126.87911854635,0
818,France,Male,28,2,0.0,2,1,1,136536.7180993164,0
398,Spain,Male,23,7,86195.25667513529,2,1,0,193453.46953024884,1
804,France,Male,68,2,19715.00257070519,2,0,1,179580.81376183048,0
686,France,Female,35,2,0.0,1,1,0,44194.70840562472,1
433,Germany,Female,32,2,46924.82635420964,1,1,1,78249.39406372042,1
710,Germany,Female,20,8,195704.86395661044,1,0,0,152716.69464127166,1
526,France,Female,34,9,0.0,1,1,1,195755.14571187765,0
497,Spain,Female,50,2,95794.49967000658,1,1,0,146027.6383636197,1
467,Germany,Female,51,5,0.0,2,0,0,57920.378899842224,1
691,Germany,Female,47,3,32011.599270871404,1,1,0,35236.31422102236,1
825,Germany,Female,36,1,0.0,1,1,0,104080.34035331497,1
412,Germany,Female,26,2,189635.3278290301,3,0,1,46660.75796070401,1
538,France,Female,57,4,0.0,4,0,1,53246.81145684518,0
709,France,Female,61,9,182975.45331077243,2,1,0,130542.04220763227,1
398,Germany,Male,48,3,0.0,1,0,0,107818.71701731333,1
676,Spain,Female,44,4,50590.20552419805,2,0,1,32931.722164688625,0
606,France,Male,64,0,0.0,2,1,0,39198.841108857145,1
573,Germany,Male,42,3,0.0,1,0,1,13692.534788684985,1
490,Spain,Male,24,9,0.0,2,1,1,51735.37793562072,0
827,France,Male,65,2,0.0,1,1,0,178589.5004676012,1
564,France,Female,24,1,52969.85915074281,3,0,0,160676.33578175632,1
784,France,Male,37,6,138927.92699816066,2,0,1,88808.56125823212,0
728,Germany,Male,61,9,32443.12392456433,1,0,1,150967.47920184574,1
789,France,Male,66,8,27052.629985606247,1,1,1,87324.15960351126,1
560,France,Female,60,0,0.0,1,0,1,160499.7675141142,0
667,Germany,Male,53,6,0.0,2,1,1,44569.73534751151,1
381,Germany,Male,36,0,134567.7497322016,1,0,0,38978.298347383934,1
507,France,Female,19,4,41533.13946739506,1,1,1,24808.715199716535,0
634,France,Female,51,0,83106.72003018523,1,1,0,55943.20511545098,1
654,Spain,Female,34,2,155100.34185372677,1,0,1,37800.084110857235,0
778,Spain,Female,41,7,0.0,2,1,1,161741.8608689758,0
826,Spain,Female,26,3,0.0,2,1,0,55594.62112740339,0
635,Germany,Female,18,0,183774.53035654884,1,1,0,108079.44548262045,1
493,France,Female,59,0,115051.15688199748,1,0,1,153677.45891849205,1
773,France,Female,45,7,0.0,2,0,1,138644.14562954847,0
368,France,Female,32,7,134111.48714368767,2,0,1,48872.01896854954,0
367,France,Male,38,3,59109.00697346438,1,0,0,24643.65087098109,0
606,Germany,Female,32,3,79411.06385755753,1,0,0,183234.7118685628,1
427,France,Male,40,9,35828.810993078085,1,0,1,128178.81036317264,0
720,France,Male,19,1,0.0,1,0,1,144247.10305310716,0
524,Spain,Female,63,1,147531.3933521549,2,1,1,83342.66877875247,1
847,France,Female,53,5,18807.690603203035,1,1,0,55905.30272154522,1
543,France,Female,67,7,114383.61551860417,1,0,0,110817.3184422532,1
825,France,Female,26,6,0.0,2,1,1,24797.554872394394,0
462,Germany,Male,19,6,164904.69664166775,2,0,1,161995.5242911287,0
463,Germany,Male,19,2,0.0,1,1,1,134355.9559756011,1
571,France,Female,35,1,0.0,1,0,0,154710.45818505573,1
515,Germany,Male,34,9,41490.66335674879,2,1,0,118159.56822218683,1
784,Spain,Female,58,6,116163.54303332116,1,1,1,119802.73723825124,0
668,Spain,Male,25,3,65838.28918517435,2,1,0,124071.37542595266,0
481,Spain,Male,51,0,41328.80024887743,1,0,1,158990.22211685995,1
734,Spain,Female,51,0,127659.23791792664,1,0,0,52823.227306352135,1
613,Germany,Female,22,3,0.0,1,1,0,139491.10120285535,1
762,France,Male,61,4,196837.21841541945,1,1,0,115014.07590949614,1
404,France,Female,46,4,137130.151335612,1,1,0,104070.4729784859,1
708,France,Male,45,0,107984.88832015436,2,0,0,112772.24520771063,1
480,Germany,Female,33,2,183397.96018610243,2,0,1,61718.02479116784,1
637,Spain,Female,31,5,167373.35555080662,2,0,0,17045.321311828226,0
615,Germany,Female,69,9,114261.79290363395,2,0,1,154241.1525416419,1
807,France,Female,19,6,107156.32477075339,2,1,1,184072.96945101416,0
816,Germany,Female,57,0,188974.1452860166,2,0,1,101344.89029423217,1
715,Spain,Female,21,7,127254.13835219685,2,1,0,169201.34286107228,0
511,Germany,Female,69,3,145618.0421422063,1,1,0,115498.72235966111,1
729,Spain,Male,58,8,0.0,1,0,0,186757.4221144144,1
830,Spain,Female,69,5,0.0,3,0,0,106599.32881344443,1
436,Spain,Male,48,0,0.0,2,0,1,48922.015928773144,0
404,Spain,Female,43,1,31952.20540919543,2,0,0,175321.87149754597,0
825,Germany,Male,44,2,0.0,2,0,0,162051.64073045817,1
637,France,Female,68,1,141326.30646402173,2,1,1,85622.03960965919,0
527,France,Female,51,9,87437.21932524478,1,1,0,169963.19359942,1
740,Germany,Male,48,6,91969.17797953263,3,0,1,11719.589817044933,1
698,France,Female,65,0,0.0,2,1,1,161951.96835242535,1
357,Spain,Female,28,8,0.0,2,1,1,140727.63091475266,0
670,France,Female,25,1,76378.23651818157,1,0,1,82138.83895474582,0
662,Spain,Female,29,3,38198.72833969125,2,1,1,160401.30730507712,0
596,France,Female,52,7,90128.09118058991,2,1,0,34065.75706367448,1
672,France,Male,62,2,168426.76670669208,2,1,0,48630.68981305101,1
821,Spain,Female,51,8,31803.329046516745,1,0,0,111380.20591573903,1
820,France,Male,30,6,27433.18440586783,2,0,1,177394.99466103537,0
792,France,Male,44,9,181399.42179345677,1,1,0,34719.9559479711,1
604,France,Male,25,2,151576.5168632814,2,0,0,117211.04879464277,0
677,Germany,Male,64,2,20083.27446734212,2,1,1,153095.0232009967,1
403,France,Male,38,4,25118.392198940925,1,1,0,151237.1600272223,1
598,Germany,Male,58,4,140135.60334829622,2,0,0,129312.61511226658,1
588,Germany,Male,28,9,0.0,1,0,0,188775.0028200046,1
578,Germany,Male,39,4,147592.92615344402,2,0,0,101606.05483856249,1
416,Germany,Female,38,8,86846.27316709075,2,1,1,177246.48536533915,1
400,Germany,Male,45,8,193879.47059102185,1,0,1,127720.94853917572,1
446,France,Female,20,5,0.0,2,1,1,150118.6689812549,0
441,Spain,Male,24,6,0.0,2,0,1,98318.11517155009,0
844,France,Male,31,9,0.0,4,0,0,41847.67455004174,0
613,Germany,Female,32,7,0.0,1,0,0,30728.130133450184,1
767,France,Male,26,8,0.0,2,0,1,139642.77888629626,0
640,Spain,Female,69,5,10478.85701430618,1,1,1,81530.47662466338,1
445,France,Male,60,7,25068.545141126095,2,0,1,117821.73483466182,0
437,France,Female,24,1,109610.06076227193,2,1,1,151749.37306887336,0
427,Germany,Female,29,9,130128.46726825848,2,1,1,159431.52448918307,1
637,Germany,Male,36,7,0.0,1,0,0,106835.4624379369,1
469,France,Male,44,1,136379.73954206653,3,1,0,69755.45544199142,1
651,Germany,Male,35,7,127253.5898783884,2,1,1,157417.25218071014,0
840,Germany,Male,30,1,188580.4265821399,1,1,1,88915.60190121148,1
749,Spain,Female,60,2,0.0,2,0,0,187978.84394641165,1
801,Germany,Female,18,6,189215.95411040337,2,0,1,166668.6846092315,1
849,France,Female,55,8,0.0,1,0,0,151914.17839323822,1
514,France,Female,38,2,93753.62183612818,2,0,1,55836.38519848421,0
531,Spain,Female,51,4,102703.02944282204,2,1,0,78924.78112188484,1
818,Spain,Female,30,8,0.0,2,1,0,171306.33899686753,0
747,France,Female,62,6,0.0,2,0,0,14396.555634917426,1
572,France,Male,68,1,38635.79265785027,1,1,1,158479.06175935373,0
660,Germany,Male,58,4,137571.88254405762,2,1,1,86788.79620921057,1
781,France,Male,68,4,14737.181586355611,2,1,0,161876.32456309776,1
815,France,Male,40,8,0.0,2,0,0,114954.46055239683,0
356,France,Male,18,1,0.0,2,1,0,110093.27316953868,0
679,France,Male,40,0,0.0,1,0,1,143302.35620484268,0
612,France,Male,45,3,37531.332824491335,2,0,0,163203.4290328942,1
510,Germany,Male,49,3,0.0,1,1,0,141756.41114314503,1
500,France,Female,25,0,0.0,2,1,1,95635.71810736196,0
434,France,Male,43,9,133632.61739328786,2,1,0,70958.85454048132,0
496,France,Male,31,6,70778.33395293425,1,1,1,170669.67698492267,0
461,France,Male,41,1,70040.4500239284,1,1,0,108947.74763484368,0
730,France,Female,65,8,199671.50902307837,2,0,1,158857.54277927187,0
752,France,Male,46,6,52948.14298065558,2,0,0,199186.3141934278,1
385,Germany,Female,21,6,48486.412907544094,1,1,1,132338.64025110344,1
634,France,Female,35,0,121973.60232861308,1,0,1,62885.77700369492,0
537,France,Male,31,8,150742.95543542886,1,0,1,174455.75531628885,0
431,France,Female,44,9,196675.85946945506,1,0,1,61997.87903979125,0
351,Germany,Male,58,8,143268.61710511753,3,1,0,59476.18398817082,1
734,Spain,Male,64,1,116755.50258757781,2,1,1,24048.03412246048,0
652,France,Male,20,9,87735.02637403665,2,0,0,24926.91247747078,1
